StateFIPS,CountyFIPS,GEOID,AREA (HA),y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
27,133,27133,125020.156,63.74953,65.83399,55.94339,60.47151,60.61619,54.55946,52.2873,50.51681,62.13078,44.27145,48.68593,56.82568,57.16659,75.56787,50.85354,64.46447,56.87696,67.58851,63.43431,66.11413,63.36212,69.05088,81.13535,80.95439,88.7776,71.62723,81.76748,84.9775,82.16152,78.2331,88.93456,87.59674,94.1325,86.79899,99.54193,82.82979,90.0875,88.95587
27,135,27135,434618.941,30.27602,29.83103,23.62852,18.77176,24.03289,28.89771,24.52415,19.14968,21.46236,15.09757,13.38881,17.50119,13.4021,18.18442,20.13062,18.76476,17.35648,18.13068,19.75176,22.57785,18.44412,19.1032,20.92024,15.30355,26.32029,22.22721,16.32073,15.07849,13.85727,12.77904,12.99063,14.82617,13.38698,13.17262,14.45624,12.37952,14.58748,13.67067
27,137,27137,1746120.281,4.53796,4.4327,4.28395,4.21466,4.38906,4.3828,4.49759,3.95405,4.61468,4.14287,4.01418,4.49062,3.83527,4.04684,4.52434,3.90664,4.42151,3.59028,4.58826,4.47005,4.77448,4.80924,4.53815,4.26759,4.35886,4.66727,3.92201,4.19025,3.85544,3.32778,3.49623,3.43218,3.76413,3.4645,3.24929,3.22063,3.50626,3.4312
27,139,27139,95401.988,51.33972,35.03425,43.05596,43.78946,41.12834,49.03943,54.3502,50.16696,58.52973,45.54334,50.96503,54.25212,51.462,57.9728,50.02332,46.7519,45.90495,43.44869,41.59398,42.46952,44.67067,44.13575,44.9002,44.79121,50.4007,46.67238,45.69999,40.31935,35.08236,30.16996,37.16323,38.13037,45.49716,46.52829,47.60695,37.22127,40.36141,36.29877
27,141,27141,116804.971,27.64406,4.03967,4.03891,8.18214,3.78606,2.03079,16.14272,29.28529,33.93522,29.17523,35.78699,34.5594,33.58863,36.19721,30.61103,27.10354,24.90912,28.38233,25.77276,26.61759,28.98377,25.0213,24.07415,27.05678,32.83993,28.02905,26.99123,31.85237,28.42842,26.9769,29.67502,32.68563,35.88727,34.06667,39.84541,34.87839,32.26001,30.11623
27,143,27143,155565.489,67.19078,58.14819,56.28046,57.04581,56.7483,55.70053,59.29239,59.66213,72.21353,53.86724,63.52002,68.89275,60.89622,74.98845,62.33948,64.34995,58.36864,70.62182,58.94905,57.54268,58.56832,56.08862,55.04567,56.27959,66.97311,50.30116,48.86231,57.3272,53.72098,39.53483,52.26241,64.01819,67.50282,58.63712,78.11107,60.68145,54.80296,54.00356
27,145,27145,360034.396,61.44264,63.87649,61.35721,61.78245,63.40651,69.38376,76.14846,69.26363,83.62544,73.24874,68.76233,68.7263,73.08315,77.90489,73.76359,71.06576,69.25215,69.05921,69.26902,72.30303,74.57372,74.2975,71.31244,76.7161,81.37511,78.79446,83.67106,89.65449,83.2918,75.97609,83.7009,88.49238,89.0885,102.02468,100.93576,84.10692,83.76894,81.29852
27,147,27147,111968.878,59.91191,55.86128,56.76527,51.8699,48.80766,49.36177,56.55662,57.17814,67.37678,49.52286,58.39958,63.74503,59.72103,81.99058,55.48768,58.13587,53.27483,64.6992,50.79468,60.07053,64.96416,61.79547,59.93236,65.73859,77.45807,57.0074,53.21824,48.8281,57.38806,49.05318,60.17878,67.84608,81.17662,96.07717,67.55438,64.64405,61.25381,56.56366
27,149,27149,149004.371,51.60769,52.2263,48.06327,43.9401,53.46674,53.81093,50.30671,40.8512,54.26688,36.89852,37.84744,46.94776,42.6642,55.4808,42.37241,52.14898,47.26714,46.46113,33.05897,36.73647,46.81918,44.67619,36.36899,36.53392,49.27566,26.72448,27.93632,63.96387,57.42318,52.12719,59.54929,74.58985,67.9539,84.44297,88.69641,77.1252,69.53982,70.39363
27,151,27151,194801.944,42.51835,43.11232,38.53752,38.04983,39.87978,43.37645,41.43388,36.32963,48.52685,37.51728,44.86239,50.35031,51.06666,60.9754,49.17954,62.06917,60.99281,58.48477,44.2309,44.271,43.02544,39.19881,35.78796,45.239,55.04323,36.39397,39.78828,48.87039,45.37668,32.22473,37.47246,43.65899,39.51194,37.869,43.56014,40.01869,36.19043,43.00887
27,153,27153,253642.117,40.57061,39.60531,40.99862,37.42124,41.4359,42.67384,44.48244,42.96751,49.3514,42.63051,40.56547,39.8603,42.17095,43.87171,40.10255,42.061,41.97882,40.42192,39.26182,38.82392,35.80996,33.79675,31.58477,33.39477,35.51563,32.43859,34.73465,38.12282,37.67235,36.64548,40.35515,42.09968,44.90104,47.06239,45.47274,36.23039,36.70377,35.35889
27,155,27155,151749.781,45.78158,53.13308,44.42172,35.45378,47.64175,41.955,49.48117,27.09548,41.46171,28.14189,27.24804,41.65732,25.62166,40.44918,42.3524,40.68327,32.97248,36.21267,35.46201,35.33488,41.38614,36.41536,25.35974,28.00804,37.90246,38.96611,41.13091,32.25829,31.68945,19.24893,24.25028,39.56206,25.54507,26.6973,33.39343,24.31621,18.75462,23.11821
27,157,27157,142326.452,64.79516,62.76575,57.34433,57.52926,59.33402,61.69619,68.17625,66.66341,72.39759,57.23464,61.20155,61.10794,61.79887,64.0579,58.3987,56.66658,51.62358,56.3803,48.96915,51.48586,54.79308,48.88879,48.53346,49.54511,54.60797,47.03381,50.02004,55.78492,58.8558,52.81898,57.59124,56.15179,64.71535,69.86528,63.39134,62.46936,58.28258,55.42496
27,159,27159,140701.918,21.41095,22.09166,25.79679,23.50916,28.01711,28.27023,26.52434,18.97353,21.80645,20.27533,19.5202,19.2303,21.43865,23.26187,21.39924,22.73975,22.43574,24.38529,27.29924,26.88921,25.44381,23.31792,22.52199,23.4666,27.17451,23.82414,24.03869,19.80386,16.88797,15.50281,16.6972,16.43771,17.48857,16.45529,16.52775,15.89711,17.38576,13.46673
27,161,27161,112129.34,45.04437,42.36184,39.70227,40.74828,31.96857,38.32197,47.54206,49.98684,59.11572,43.17635,49.20792,56.86438,47.31249,72.84126,56.17499,55.05455,50.45572,63.09769,48.72688,49.79239,51.72247,44.85427,51.59436,49.82998,60.5056,45.72157,47.8241,62.22977,59.82388,57.15177,67.35746,68.34584,72.47677,75.11033,74.88532,68.13771,64.29734,60.02547
27,163,27163,109559.992,34.38705,23.56716,27.92879,23.6872,26.27807,21.95943,24.91868,32.33525,39.01381,29.50944,37.14906,37.93763,35.54716,36.35207,31.06806,30.18469,28.60294,25.51097,23.3154,27.18244,27.99233,28.76113,31.91002,33.60354,38.98897,32.64061,35.32019,31.81674,30.81132,27.11323,31.62525,30.93693,35.77521,36.79665,35.45872,32.65484,33.3035,32.26692
27,165,27165,113905.749,46.74431,45.52815,37.29451,39.98546,33.70957,40.84598,51.9208,53.22131,63.49314,45.25697,50.51942,65.11363,44.34343,77.35322,50.50472,52.56225,41.87273,60.67782,48.65509,47.93826,52.72005,49.67853,52.84307,58.28175,64.56137,53.82848,55.43766,60.62224,59.97326,46.60496,58.89695,58.76412,70.31225,58.44128,64.92771,67.90021,77.8596,68.69553
27,167,27167,194546.152,44.57607,47.05189,36.75855,30.31339,38.33843,39.96988,41.23232,25.97738,36.25139,26.99287,24.93285,32.03139,24.55724,35.91438,35.93323,37.82619,35.98112,48.44448,42.04946,32.87847,33.34874,25.30287,24.71614,19.11941,26.47639,30.43082,26.01869,31.65004,33.87547,33.45543,32.27721,40.09913,29.52404,37.34453,42.971,25.90514,21.46011,19.06442
27,169,27169,166164.353,58.69309,49.75231,57.98867,57.56292,57.07316,63.10058,65.80473,65.94685,75.24356,59.82127,63.51823,64.20931,64.12126,68.22598,63.29164,62.3251,59.55338,62.76755,57.28362,58.1701,65.05999,63.25171,59.66097,62.90915,69.8484,60.09268,61.20611,65.19171,68.52417,61.41974,66.34878,65.52608,68.07854,70.90489,67.88348,68.88706,66.18241,64.08758
27,171,27171,184969.031,43.40082,44.34952,48.58153,45.45352,47.94209,46.24684,50.54191,45.92736,55.01211,44.497,47.40353,49.16377,41.8769,46.1305,43.74987,42.91594,42.12753,45.06141,39.52218,39.53864,39.56414,37.04223,37.45708,37.43223,39.83502,34.69826,36.83173,41.2166,39.57629,32.27139,38.5983,42.17072,43.99037,42.65485,46.65254,34.86328,35.48467,35.00463
27,173,27173,197712.208,36.90434,38.00314,33.71117,35.81016,36.39834,34.36097,36.79986,39.06817,51.58118,35.4857,39.10001,43.04428,39.99821,60.77427,38.69221,44.73233,36.08391,49.98658,39.25881,38.97604,38.6383,32.41714,37.45739,40.62576,47.67898,33.67997,37.38234,35.21017,39.33769,24.31479,35.68719,38.66693,45.28422,34.67263,44.11974,37.96914,33.82362,36.36052
28,1,28001,126263.308,12.92637,14.50861,12.57999,12.44324,12.76452,11.85423,12.34752,14.24781,12.3027,12.15728,11.911,12.63125,11.31436,10.44558,11.58472,11.31572,10.31427,11.56162,11.10833,12.0392,10.87042,10.58855,11.33502,11.08381,9.76576,9.51836,9.48617,8.3056,8.94754,8.45001,8.52427,8.70304,8.13646,8.36686,8.46852,7.65204,7.63544,7.57578
28,3,28003,104005.819,24.76424,24.85806,21.35693,19.5979,22.18083,17.94448,18.7877,18.56851,18.6666,20.75062,20.3911,22.28758,17.65497,21.01292,20.8157,21.40289,23.37558,22.29213,25.67312,25.01336,23.13602,24.75172,25.70204,30.30803,21.99656,21.05161,23.01542,19.7741,17.69978,16.55487,17.01747,17.18793,17.28374,17.19658,17.19796,18.74664,17.78924,16.65732
28,5,28005,189461.423,20.19828,20.18866,19.37233,19.03306,22.47843,19.70304,20.03492,20.1213,20.87939,21.03279,20.96855,21.67356,18.73905,20.43371,20.93153,21.04415,20.03597,19.85285,18.5452,19.77243,18.69327,18.52947,17.90833,19.0214,18.09964,18.40248,19.35116,21.63044,20.42744,19.5126,18.86587,18.45954,21.0459,23.39657,23.63799,23.27538,23.70584,23.16315
28,7,28007,190799.876,12.24185,15.03952,11.8556,12.08545,12.40152,11.06154,10.99042,10.69594,10.78661,13.52716,13.17428,14.36619,14.19263,14.00453,14.10931,13.80976,13.72862,13.6922,13.54141,13.88603,13.09137,12.76452,11.00564,12.88531,10.73988,11.47368,10.7002,10.54531,10.10919,9.57999,9.55482,10.26057,9.39011,9.28424,9.29539,9.02355,8.90065,8.81817
28,9,28009,105846.975,19.59626,20.99697,19.0045,17.61427,19.71591,16.92332,17.13637,16.98775,18.61074,20.23755,23.73593,24.43342,23.79132,27.23897,21.97348,17.79863,17.09191,15.21717,20.59074,19.40545,18.10975,17.82709,22.08839,22.44561,18.24453,17.70873,19.11689,16.38617,14.94199,13.41387,12.54074,12.18891,11.87946,12.01304,11.89736,11.4593,11.58239,11.95374
28,11,28011,234581.22,22.62828,23.37036,23.90279,22.22645,25.47196,22.18319,22.0879,23.28617,19.96573,23.57691,29.47801,33.2892,33.27971,33.50506,30.95379,31.32002,38.15397,31.00723,38.17081,41.55926,36.54659,30.2513,32.79408,41.3251,26.72849,23.01036,28.38029,25.70256,18.09167,23.25692,23.39427,27.04459,22.61712,24.53007,35.94248,35.49761,28.32689,40.39742
28,13,28013,152224.079,26.0024,25.43204,20.41595,19.14404,20.88129,17.55018,20.9189,22.93449,23.39415,26.01742,27.9031,28.141,26.13341,26.91796,26.55751,26.26447,27.99764,24.6839,30.79492,32.0992,29.54784,29.38912,31.10788,34.73524,25.5675,21.05626,22.72111,20.0985,18.79515,17.44996,17.49549,18.35563,17.99592,18.99037,19.0249,19.89374,18.68003,16.77197
28,15,28015,164367.507,19.22916,23.61917,21.67377,20.55168,24.74033,19.64563,19.8326,21.11019,21.56443,25.58055,27.80158,27.95747,21.67771,23.39857,20.90817,17.6968,18.00209,16.65265,18.75673,20.53157,18.43563,18.14715,19.98261,20.12062,15.40868,14.94699,15.80882,16.16163,15.01227,14.39683,14.03904,14.07644,12.02779,12.03789,14.44657,13.55212,13.99261,12.51071
28,17,28017,130614.945,33.88082,41.7539,38.38151,35.20949,44.46641,37.18665,33.16476,25.60283,26.1104,27.56476,27.7944,28.16726,23.89614,25.92557,27.00289,25.33967,27.36346,27.43091,28.63074,28.59544,26.30459,27.03776,27.53377,31.9387,26.51826,24.50135,24.38925,38.90549,38.94679,39.46841,32.31548,31.96575,22.06622,27.00393,29.30477,29.75435,30.50504,35.04878
28,19,28019,108740.346,11.49532,13.5103,11.75238,11.83062,13.69344,11.51621,11.13028,10.83648,10.41272,12.99617,11.0537,11.90413,9.79473,12.31118,14.11036,13.23917,14.39528,15.78987,15.67967,15.83627,16.16337,15.74993,15.06404,15.39612,13.47307,12.97348,12.39701,11.72965,11.81131,11.97984,12.09181,12.98587,12.66138,12.64313,12.69566,12.34767,12.24271,12.02892
28,21,28021,129776.159,20.48184,21.48171,17.4656,17.5832,19.56729,17.12443,14.4553,11.43001,11.6469,13.39406,15.64454,17.49221,17.79387,18.7777,18.64092,17.84907,19.06014,16.59647,17.93178,18.35322,16.83337,15.94742,16.03968,17.17405,14.17922,12.29135,13.58889,11.34668,10.01956,10.029,9.23449,9.25099,10.01236,11.36604,10.833,10.74908,10.19499,9.9203
28,23,28023,179598.891,10.75826,12.49716,11.49966,11.49441,12.45897,10.93787,9.84273,8.95102,8.85892,10.03426,8.54144,9.67237,9.29592,10.68603,9.8199,8.34802,8.99054,9.06059,9.21175,10.17982,10.5236,10.4987,11.03264,11.65304,9.96883,10.28341,10.26217,9.39362,9.28566,9.4014,9.88436,10.69895,10.846,10.75169,10.30157,9.99495,9.89846,9.77887
28,25,28025,107761.64,26.65682,34.54069,32.70705,29.84444,33.61038,30.58955,26.47919,23.44813,23.72451,25.67594,26.04495,25.52444,25.3604,25.56334,23.47472,21.292,24.66978,21.34218,23.38692,22.17564,18.61721,18.96702,19.70413,20.53902,17.46446,16.65175,16.17892,19.3301,17.5918,17.32223,16.89447,16.335,15.0967,16.04639,16.22146,16.70308,15.84779,15.27306
28,27,28027,151052.849,26.64977,31.25087,28.729,25.15996,33.09872,27.14698,34.58304,34.62218,30.91182,34.74023,45.59735,44.10686,40.25069,40.53833,34.64882,34.44732,38.755,33.28256,44.20003,44.55418,37.56649,35.22758,37.94747,48.13687,33.33411,27.4301,31.91239,24.7006,21.25488,25.58304,22.55941,21.71301,19.34369,16.90254,21.57379,24.7292,18.8831,25.9138
28,29,28029,201860.25,16.81925,20.41604,18.56904,19.13817,21.80282,18.40681,17.41686,16.74786,16.40997,17.57272,17.9281,18.7307,16.27299,16.48817,16.47082,16.97985,17.41392,18.90358,18.07844,18.36207,18.09962,18.09222,18.3518,19.87885,18.11432,18.50517,18.07696,15.77185,14.9774,14.26806,13.75459,13.65042,14.00924,14.99966,15.9174,16.62069,17.62011,18.73047
28,31,28031,107467.457,28.16255,29.19809,26.92534,28.7584,31.81729,26.7874,24.67121,22.69742,23.97408,26.41577,29.54602,30.74659,33.6673,36.03275,35.2897,33.30875,37.82606,35.59595,41.32725,44.47801,40.3368,39.5758,44.14979,50.22358,48.53914,49.73399,54.1209,67.98455,63.30531,61.79651,63.0038,61.01899,70.46002,72.74425,75.05127,85.65818,88.41192,81.29666
28,33,28033,128696.806,28.77557,35.72991,31.002,29.81485,37.00319,33.86165,31.96499,26.00126,27.86043,29.63937,33.85384,34.63381,30.99846,31.72727,27.32618,25.26074,26.52966,25.72975,28.45665,29.97046,27.84095,29.35131,30.47312,35.54327,30.96557,28.0629,29.46315,25.50488,23.38695,24.16385,22.9142,24.1423,23.9077,23.30212,25.66955,23.68176,24.24776,25.69702
28,35,28035,121784.961,20.45333,20.83293,17.68842,17.86047,16.37629,15.82329,16.32099,16.39974,16.03375,16.84775,16.05629,17.16698,15.98679,17.98431,17.1924,18.04313,18.44063,19.33276,18.77268,19.51594,18.92966,16.79214,17.28619,18.81809,16.83398,17.12598,16.683,15.99248,15.47957,14.77734,13.29963,14.10325,14.54388,14.54481,14.36408,14.14646,14.5111,14.69847
28,37,28037,146816.831,10.36238,9.67524,8.49114,8.38088,9.40731,7.95334,7.89978,7.92339,7.58764,9.04614,7.90908,9.12314,7.95489,8.9395,9.18667,8.3907,8.01818,9.26105,8.28468,8.88519,8.86466,8.39179,9.07196,8.37034,7.93022,7.87191,7.80976,6.93905,7.04437,6.80712,6.93627,7.36634,7.67555,8.26303,8.19338,7.6922,7.55253,7.32459
28,39,28039,125300.238,15.15392,15.72081,14.89442,14.98961,16.07453,15.04408,14.73033,15.21194,16.02638,16.79722,18.82855,21.0107,21.27448,21.41049,18.47749,18.31849,17.28524,16.45615,20.49767,21.87347,20.52008,19.96684,22.30932,25.31879,20.08801,19.87505,20.20865,23.05506,19.8848,19.02153,18.90766,18.93305,19.66545,20.42487,20.64077,20.24841,20.11682,19.80123
28,41,28041,186166.089,9.88401,10.14814,9.74312,9.6613,10.60786,10.16061,9.71658,9.31721,10.06322,11.07107,11.32815,13.49563,13.60666,15.12514,13.57533,13.79027,13.67886,13.39595,14.87294,14.40091,13.05656,10.60361,13.25497,11.7446,10.09448,10.60642,10.64996,10.37209,9.58638,9.65003,9.66017,10.14087,9.99609,10.1095,10.9134,11.67011,12.68538,14.34586
28,43,28043,116364.522,20.30015,21.8656,18.23723,17.19884,19.79638,16.03684,15.79222,16.04619,15.45775,19.88985,20.40495,21.3033,21.57346,21.41465,20.38692,21.13112,21.68519,20.51308,19.61357,19.14629,17.43227,15.98609,14.04076,17.72308,14.43825,12.2054,11.37612,10.5556,9.80089,8.79143,8.1457,9.72969,12.01786,11.61538,11.20412,11.1948,10.61985,10.68622
28,45,28045,125726.727,11.22706,10.32022,9.54898,10.0348,10.77228,9.76645,10.13568,11.91795,10.97014,11.29857,9.82112,13.19587,11.09677,12.41211,11.3758,14.62496,13.88583,14.18965,14.26642,16.10956,14.42948,14.11827,13.06171,14.05338,11.71714,11.99667,11.30225,12.73724,10.8695,10.07852,9.75253,9.4475,8.52966,9.09474,10.21017,10.44885,11.23369,12.72483
28,47,28047,152774.756,13.71792,15.89003,16.05145,15.64346,16.13141,16.45527,16.1037,16.02363,14.51974,14.73388,13.62396,15.96489,16.67161,17.26387,16.75606,19.57013,17.53746,18.2285,18.64547,19.83962,19.32402,18.80037,17.22229,18.07432,16.64589,17.10271,14.49317,15.57176,15.78725,14.81101,13.70477,13.95444,13.47991,14.68257,15.16957,15.21719,15.48902,15.58698
28,49,28049,227262.489,32.56338,37.30337,32.06143,32.49006,36.43465,30.0098,28.22546,28.37555,27.97231,29.15295,31.18164,30.42787,29.08674,28.79883,29.46584,30.14547,31.854,28.88466,29.27785,29.20293,28.2354,26.59259,25.86793,28.07552,24.02335,23.83026,23.52112,22.27164,21.54701,19.89229,18.33218,18.63812,17.79896,18.04737,17.68725,17.86359,17.62122,17.27537
28,51,28051,198060.88,22.41377,25.61354,20.67134,20.36921,23.35499,20.11657,21.19152,21.77088,22.00579,25.87271,29.05047,28.53372,28.82426,28.55896,25.68326,22.88347,23.77205,18.89099,24.00617,25.35323,23.91333,23.85536,23.92112,27.39168,19.93407,19.31707,20.45205,14.43052,14.83267,12.67843,10.59602,11.21728,10.35401,9.53679,13.42428,12.91267,9.97831,11.30058
28,53,28053,111639.032,29.06982,27.91025,21.08451,24.49014,27.42618,22.70964,24.29774,21.98226,22.68655,28.39068,34.20291,36.5513,36.43621,37.58892,32.93562,33.33193,39.11201,30.93464,38.63139,40.82529,31.5873,29.96846,32.12474,40.25415,28.50514,23.32796,27.42726,25.05227,18.08671,18.97892,11.31469,16.88669,16.88644,12.01341,24.82373,24.76591,18.99313,23.63438
28,55,28055,114379.314,12.27381,14.84807,12.9559,13.43379,13.6022,13.34801,15.77069,18.10157,16.07669,20.72793,22.13118,23.79931,23.53685,23.50557,21.67687,19.2696,21.8326,16.5404,22.37701,22.73021,18.26122,16.07922,14.42138,20.6118,17.14625,15.39611,17.55325,11.28683,10.8624,10.88132,7.687,5.9529,7.73598,8.67643,14.84001,12.99337,12.17323,12.04829
28,57,28057,139971.101,22.48378,24.92994,21.9682,20.30388,22.88996,19.64934,17.97544,14.76758,15.51972,17.98741,19.25653,21.70833,18.38427,19.37968,18.03986,17.65292,17.66477,17.27718,18.22533,18.45808,18.31891,18.81386,18.21988,20.32998,17.49631,15.55635,14.76897,13.10168,12.02505,11.47248,11.09106,10.92976,10.2093,9.8589,10.41793,9.33241,8.88563,8.54136
28,59,28059,193438.038,10.77574,10.5219,10.62101,10.96978,11.4226,10.96329,10.68503,12.47416,11.63493,11.93546,10.85478,12.85966,13.04714,15.36151,14.4439,16.03875,15.31289,15.90913,17.81506,17.67691,16.07135,15.07648,14.29217,14.67941,13.06372,13.3244,12.26156,13.64991,14.23616,13.97786,13.76572,14.12786,15.46473,16.34551,16.41121,16.30375,15.92198,15.35628
28,61,28061,175498.842,13.25762,17.29133,15.05108,16.12154,16.90755,14.20922,12.69298,9.95542,10.81983,12.45698,12.5647,14.46148,15.97857,16.88489,15.62163,15.74016,16.54844,17.23376,17.78962,18.12195,18.95705,19.04891,19.26976,20.45146,19.79807,21.47912,22.34982,23.82914,23.18087,22.49924,22.70093,23.01099,22.3039,25.2418,28.19773,31.11056,34.5658,37.8272
28,63,28063,136627.576,16.08386,15.2965,13.06884,13.04843,14.8238,12.64729,10.6248,8.79078,7.69845,9.13823,9.17968,10.42308,9.0666,11.40465,12.52466,11.17953,12.0473,12.27119,12.43041,13.7511,13.11539,12.92395,14.71923,13.96655,12.3682,11.40322,12.29012,15.90634,15.26477,14.31926,14.33044,13.89242,12.37611,13.32567,13.73234,14.57132,14.88882,14.37973
28,65,28065,105946.993,18.71066,22.02854,21.18688,21.59886,23.83894,21.87412,20.59229,20.2715,20.67815,21.67931,23.17589,24.59229,25.46706,26.04426,24.20632,23.89258,24.86603,25.28606,24.99242,25.72106,24.81864,24.03809,24.91924,27.35439,24.15955,25.06895,26.6373,22.49039,19.75524,18.96029,18.22691,18.03785,17.83874,19.22212,19.6816,19.91395,20.66064,22.16859
28,67,28067,181212.224,32.6872,33.52172,30.52481,31.0348,32.17771,30.19213,30.28175,30.28652,29.88838,30.89425,30.34895,31.04361,30.50062,33.80615,34.4656,35.85537,38.51877,39.85867,41.19011,42.51056,42.3037,41.91187,44.27921,45.32022,42.43296,43.24146,42.82933,40.91207,40.96256,40.72465,40.67322,41.35102,42.19413,43.22894,43.45666,43.51832,44.15327,44.27773
28,69,28069,198660.08,12.92853,16.69187,14.10649,13.73487,15.9106,13.23202,11.22957,9.42573,9.22447,11.03066,9.7663,10.56031,10.07408,10.92929,10.94718,9.97028,10.82049,11.36343,11.16001,10.82932,11.21678,12.02728,11.79184,12.79537,10.90161,11.25569,10.96805,8.51187,7.66301,7.29955,7.57187,7.60607,7.26821,7.15075,6.99162,6.69681,6.60177,6.89165
28,71,28071,175960.446,12.19463,14.68327,12.2998,12.50241,14.74339,11.53358,11.65286,10.88944,10.65477,12.88531,12.63235,13.64273,11.73489,13.42348,13.35783,13.52184,14.87106,14.31693,14.53409,13.5449,13.36563,13.79558,13.52348,14.27962,11.86743,11.07766,11.48108,9.51351,9.37742,8.09528,8.45307,8.98583,8.29957,8.79173,8.88901,8.91176,9.06617,8.57474
28,73,28073,129598.749,16.76098,20.12959,18.76636,19.93527,23.35698,20.34637,21.67383,19.57037,19.77788,21.32448,22.11655,22.45842,20.63814,20.89174,21.54527,28.90771,30.64226,33.42146,33.31027,33.26564,29.54735,29.70843,26.3525,28.70403,23.65138,21.0526,19.1665,18.77856,17.29495,16.97882,16.77818,17.44384,16.57245,17.92444,19.28227,20.80925,22.868,25.62631
28,75,28075,185188.246,11.5471,13.61907,12.35976,12.58043,13.65653,11.53549,10.99223,10.79584,10.61402,12.44447,10.7532,11.90867,12.35767,12.98173,12.4718,11.51175,12.16233,12.21669,12.33705,12.47932,13.5983,14.08846,12.64338,14.71435,12.47016,13.30403,10.63722,8.53065,8.47406,7.90902,7.96765,8.42292,8.16284,8.33571,8.11985,7.91351,7.8354,7.95827
28,77,28077,112855.362,18.81509,16.98302,15.6218,15.24709,17.35689,14.8242,14.56435,15.45021,15.18039,16.80952,17.49407,19.29807,19.3508,20.71366,22.65906,20.35255,21.40196,22.86627,24.09667,25.06729,24.73011,24.12923,24.75863,26.61383,25.88897,27.79562,29.27475,30.97228,30.27111,29.55931,28.85812,28.70186,28.86501,30.62829,30.81802,30.33711,30.45762,29.8637
28,79,28079,151598.099,32.28115,31.58604,27.33984,28.50373,31.34963,27.41002,26.41643,25.92614,25.28797,26.49642,25.52105,25.8752,25.97797,29.13017,30.53953,32.67719,35.26068,35.99754,37.73601,39.33463,39.72052,41.64112,43.21765,45.92235,45.64691,48.84779,49.85304,53.51067,52.78524,51.85731,51.83675,51.8516,49.73345,51.51705,52.95005,54.64015,56.13715,57.53595
28,81,28081,117384.769,39.93496,43.70251,35.53943,31.94921,36.92852,32.22396,32.11056,29.96112,32.06069,35.42302,38.37709,41.16026,39.10857,39.02633,36.1353,36.82439,39.82288,33.48637,38.11031,40.13195,36.07994,36.5758,36.59877,41.08548,33.73352,30.63952,30.32449,23.75349,23.25052,24.73695,24.9415,25.49987,24.92905,24.99635,24.29199,26.17365,24.77338,24.32178
28,83,28083,157059.447,34.37164,35.68182,28.70138,30.29524,33.14561,28.17605,30.9978,30.22811,30.23803,36.37088,43.41666,44.0022,41.03703,41.48313,36.75376,36.78482,43.1945,33.56505,42.70519,46.45886,37.05397,34.94329,36.03149,42.7275,31.85918,26.14636,32.11005,26.92021,30.11501,28.98959,21.87346,22.78543,20.111,16.98519,28.18619,24.19512,17.71461,28.29711
28,85,28085,152360.219,19.88563,23.93035,21.53438,21.68363,24.2856,20.91899,19.69354,20.74515,20.00076,21.99533,23.59024,24.56781,24.59599,26.21375,29.08402,28.45796,30.26529,29.83165,30.28669,29.28861,26.69985,25.604,24.34316,25.80236,23.36432,23.30351,23.20421,24.3349,23.91367,23.61632,23.23572,23.96121,29.96424,32.44547,31.67955,29.99877,29.46103,27.4103
28,87,28087,133743.472,35.79009,35.79079,27.97476,27.8818,32.55489,27.19912,23.33022,18.48247,19.85565,22.77456,23.94757,24.62079,24.74188,25.97739,25.24737,24.17868,24.56125,20.02852,24.53618,24.5917,22.03726,22.61343,23.80911,28.20153,21.27912,18.80617,21.14795,16.47677,15.42809,15.35994,15.81621,17.06494,15.96404,16.6015,17.89595,18.48761,20.20932,20.8693
28,89,28089,192169.518,29.69282,32.30314,24.68077,23.75097,24.01188,22.26902,21.76896,21.6739,21.57007,24.02975,26.99352,27.5076,27.99273,28.07002,24.91797,25.58117,27.57391,23.30526,25.32313,24.94902,21.8012,19.8137,16.83797,19.78608,15.7345,15.01173,15.40256,13.72386,14.00943,12.80226,12.48667,13.92466,13.1257,13.87025,13.13724,14.87452,13.80067,14.24357
28,91,28091,142099.118,20.01061,24.94476,23.33783,24.10005,26.99777,22.10073,22.81036,22.96122,22.36524,24.03298,24.82582,25.80303,25.26323,26.00588,25.63021,25.2422,26.35278,26.44849,26.96752,27.99407,27.09869,26.22515,26.83587,28.20105,25.65355,26.84764,28.11627,30.83334,29.5818,29.21836,28.21075,28.58084,29.4653,31.19154,30.4553,29.01632,28.6524,28.17388
28,93,28093,183844.813,22.63567,24.26007,21.42411,21.06363,24.94715,20.47131,20.68093,20.78926,21.4835,22.06193,23.60764,23.45949,21.1016,22.32718,20.10469,18.39835,20.62208,20.74674,23.55668,23.03153,21.22443,21.85128,23.35513,25.50971,21.2124,19.70501,20.21819,15.79731,15.0198,15.03387,14.54096,14.34217,14.52268,13.49397,14.75332,13.43802,14.4939,14.42206
