gauge_id,Latitude,Longitude,HUC8,Valid_tSNE_DBSCAN,farmN_ave,nonfN_ave,Avg_no3_nadp,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,glc_pc_s03,glc_pc_s01,pet_mm_syr,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,rev_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,dor_pc_pva,area,area_fraction_used_for_aggregation
Caravan,43.84142,-104.2347148,10120105,0,2544362.008,36094.81992,4.211267789,53.10105414,0,0,153.9069215,1.693119126,0,0,0,0,1092.518902,0,0,20.44133017,1574.566507,8,28.43428565,28.97702215,29.54388813,30.84379595,32.99991466,32.59438315,27.9728813,22.72005729,5.460565517,0,0,0,0.061091947,0.061091947,0,20.92408487,22.13424184,23.74798471,8,620.1195043,0,0,37.90696888,0,0.173567603,0,46.10902164,0,0,0,52.19785923,0,18.42049334,21.39232211,0,217.3484503,207.4347538,117.2695392,175.0678013,147.3830524,1.693119126,55.68334915,44.40501362,38.91410339,54.50884488,23.18888388,85.83754021,8.351631187,7.264617227,4.8634931,-37.84301979,27.02923175,15.26461723,3,8.334413762,62.47716716,-50.00285289,-25.7705682,54,338.5839386,0,0,0,0,19.54567221,1383.258562,0,0,0,0,0,13,9.877026077,0,99.97304268,0.026957319,0,0,0,-68.94274298,28.38302068,17.47359661,66.45529853,-50.00285289,0,0,36.13408937,0,0,0,891,0,0,0,0,142,12,26.72343012,38.01514299,13.50071159,58978,597874.9406,217.3484503,18.69766693,26.64681204,52.43559904,17.99843798,41.16373208,0.074610896,174.8660322,6,113.444321,13.61972429,172.8582944,201.06598,3.941783676,87.98046844,133.2551394,0.000519279,635.9916233,294.8099526,-69.45157244,-48.38141308,-39.47423906,31.05725702,76.39517872,396,6,0.000519279,12,26.92168279,27.80915649,42.55222952,52.87491852,40.5691149,41.20164649,62.37137673,45.13466228,11.21406951,20.83694826,1465.908172,9.357728894,0,0.113973618,20.35530134,29.43304904,22.64667885,10.49311579,3.130164734,0.001282154,0.000975438,0,0,0,0,0.000519279,14.58081713,10.52575716,-79.88216697,-84.52427297,-53.24131536,-69.30481495,-75.41269322,0.803249419,9.732360973,40.83576666,-60.2312585,-53.25848844,-48.03839669,-57.5070497,92.61193865,0.511,20.645,3.997,3,0,247.95,952.779,0.196,0,2593.063012,0.998850355
Caravan,42.9700043,-103.8400476,10120106,0,2524531.981,37208.65101,4.494440389,58.41877855,0,0,87.91024997,21.34572346,0,0,0,0,1122.875544,0,0,25.35976355,1343.963379,8,31.15387865,31.38655974,31.48321414,32.23525701,34.56554286,35.494653,32.77664738,28.01802258,10.49479364,0.002592533,0,0,0.621145786,0.161362381,2.619183237,25.36000844,26.15902761,27.17767105,8,453.2766506,0,0,46.0173725,0,1.071776479,0,51.24164144,0,0.209661484,0,27.20273962,0,20.62570861,28.63616925,0,224.4524995,212.7319342,128.0438346,183.1121377,153.0750756,21.34572346,62.26953187,49.1303262,48.60035856,64.77893398,29.5524031,88.84054634,9.771967734,8.324863145,5.015309923,-45.27443342,30.39770157,17.44551651,3,15.32549934,73.21731909,-56.38580268,-26.54766429,54,398.7552831,0,2.710615878,0,0,64.57287887,1083.005028,0,0,0,0,0,13,10.36754898,0.804826134,40.49410862,55.99094038,0,0,0,-64.37198701,29.41369381,16.81085747,68.57638459,-56.38580268,0,0,36.21106954,0,0,0.459783405,895.638673,0,0,0,0,142,13,30.1460937,46.81211178,13.94711279,54081.44329,4369465.566,224.4524995,17.07433129,27.54447934,56.08949698,17.39324774,44.42774573,0.735018786,176.923761,7.400279647,116.6340278,17.19057201,175.5918913,202.976928,4.149854288,94.4687996,140.6092831,1.305791359,1186.738452,344.1739938,-65.45776783,-56.02534055,-39.96615837,35.6340637,80.06456146,396,6,0.602653835,10,37.98352775,32.68099778,43.57029863,69.92087592,57.86386135,43.21454616,70.25219678,46.87408229,11.29222016,20.39739835,1185.603877,8.330416701,0,3.961789105,23.70633741,43.70332758,26.62039306,7.728024393,1.986283333,0.235963097,0.010624,0,0,0,0.038276516,0.602653835,12.92390385,10.08658064,-71.38439793,-78.37995645,-49.8992056,-60.06001704,-71.84670434,0.67295406,10.47448084,33.18458829,-63.33392769,-53.99142561,-52.21967669,-58.72426383,75.26726154,5.06,155.931,34.043,117,102,2784.667,20112.441,11.57,95,3625.830183,0.997966046
Caravan,43.6728275,-103.2100815,10120107,0,2037965.469,37127.71908,4.324051838,99.8774467,0,0,161.4032493,40.08535458,0,0.294429545,0,0,1031.137882,0,0,29.37506362,1668.561215,5,37.57988456,38.52252505,38.75836483,39.44920801,41.22793301,41.47423573,37.51678847,32.21963491,6.670486263,0.032341577,0,0,0,0,0.113714972,29.56386869,30.67355032,32.53472593,8,540.6647618,0,0,46.19791148,0,0.301240874,0.087727319,45.79880748,0,0,0,13.6666309,0,35.66873499,37.17051835,0,211.5795619,200.3027195,115.7158063,169.7684967,140.795141,40.4164514,66.99303553,52.97845519,50.99295388,68.570611,30.77077403,79.05587032,1.413938763,8.742075261,5.283835989,-49.34132366,32.78489979,18.50768731,3,4.053166472,59.73035681,-60.14779116,-34.4437875,54,421.8363175,0,25.18052016,0,0,79.96621133,1240.303159,0,0,0,0,0,13,17.59371994,0.763406601,41.12136249,32.98923979,0,0,0,-58.35613117,26.02013884,14.78341363,61.63727121,-60.14779116,0,0,36.25948972,0,0,0,892.5517031,0,0,0,0,142,4,35.75218717,49.19969907,17.80264169,57480.61292,12785371.26,211.5795619,16.20064657,24.0283274,49.56766157,15.34684081,65.07283958,1.657131376,164.0719457,7.427387771,106.4797653,17.68363782,164.2580224,190.0158703,4.306626733,85.18393316,129.9875524,0.002049037,915.6539292,365.168785,-59.02096669,-37.78514587,-5.444222506,41.64247732,69.86953682,367,6,0.000512259,12,41.30915661,34.0459965,50.33753461,72.92665901,55.36870419,44.97947091,71.8464475,47.49087432,14.16301815,21.37321463,1435.442093,10.62709019,0,0.407683663,24.81110703,63.49263366,56.49722403,18.42906278,4.099776301,0.611389921,0.085685729,0,0,0,0.163738272,0.000512259,15.9487865,14.4609578,-70.47469707,-74.48931959,-43.84700957,-54.95817654,-67.5020708,2.022154514,18.12888257,48.03514809,-55.09349128,-45.75821928,-30.63001728,-40.03183908,68.20443224,1.103,26.406,7.101,6,0,401.737,1474.296,7.171,0,4303.230167,0.999104265
Caravan,44.0344581,-103.3720862,10120108,0,2969008.554,35850.36689,4.532682529,61.62451718,0,0,3.806094292,7.840906604,0,0,0,0,1128.340501,0,0,24.05105312,1389.158307,8,30.29039593,30.54671243,31.02686238,32.06641452,34.29540083,35.19471911,31.95326442,26.86198406,9.714619614,0,0.10358058,0,0.070103035,0.070103035,0.397642977,24.27970133,25.17625329,26.24746311,8,423.2662415,0,0,37.99168521,0,1.115177668,0,54.49399654,0,0.008008436,0.113834069,37.56513459,0,0.007477977,21.71889091,0,222.9947957,211.5354709,126.3168513,182.1510629,151.6667662,7.840906604,61.83714177,48.90296748,46.46360826,63.08361056,28.29234255,86.20838002,6.958922783,8.000582451,5,-48.9743914,30.46385786,17.24844627,3,14.54348431,72.01341403,-59.64123053,-28.64342418,54,390.6601533,0,0,0,0,31.0777025,1114.17629,0,0,0,0,0,13,10.83005731,0,25.29900979,74.70099021,0,0,0,-65.36528782,29.68347618,17,69.04413792,-59.64123053,0,0.070103035,37.59029247,0,0,0,915.4728492,0,0,0,0,142,13,29.39579153,38.90600838,14.08422434,53595.60891,810121.7097,222.9947957,18.24965435,27.78700871,56.73204864,17.23572928,39.91667562,0.102160259,178.0319091,7,117.5380301,16.5958743,176.0343065,203.0951851,4,95.09860786,140.6663677,0.002865312,803.6492103,337.3222554,-66.10911056,-56.95295891,-41.1801503,34.6247355,78.23142201,396,6,0.001432656,10,34.46376067,32.46939922,39.4630614,67.51347866,53.51861877,43.68684115,71.0689498,44.32389932,11.58978452,21.62185233,1213.254631,8.437787852,0,0.200879581,23.45598399,36.99217494,30.26154023,11.00043367,4.342593149,0.163540375,0,0,0,0,0,0.001432656,12.73354106,9.94840128,-73.69084834,-80.66251386,-49.32439889,-61.79051678,-72.45639086,0.410647843,11.09044487,35.26636536,-61.74042464,-54.09546869,-50.81290378,-57.93513801,78.90669241,0.548,10.806,3.137,1,0,187.355,592.555,0.258,0,2503.106072,0.99800906
Caravan,44.1381753,-102.8117221,10120109,0,2293174.339,41715.41977,4.615497628,98.5778369,0,0,302.4110695,37.73853543,0,0.026276664,0,0,1075.697785,0,0,30.22205744,1393.061684,8,35.65795428,35.87228246,36.05757823,37.19292821,39.90435996,41.40766531,38.96900131,33.67358023,12.8945502,0.074159612,0,0,2.340558157,2.221382683,10.81495292,29.75009286,30.56603423,31.48948478,8,483.9737917,0,0,49.88556935,0,0.608132318,0.335179658,40.63248083,0,2.448447854,0.443684886,18.51618418,0,28.20451025,42.17939468,0,220.4229746,210.0188734,124.9018277,179.5301596,152.0564328,37.7648121,69.55454151,54.1079289,55.42642086,73.71454538,33.30397924,90.50224565,14.20860907,9.148531059,5.695735338,-38.10935722,33.35993037,18.6640708,3,9.441539325,68.71889031,-51.88004674,-27.18006267,59,446.7382684,0,29.20736022,0,0,111.3816292,977.229315,0,0,0,0,0,13,10.43770544,0.012017527,4.804733797,65.97588846,0,0,0,-58.21222982,28.66199199,16.81524744,65.58599689,-51.88004674,0,0,35.68198045,0,0,0.119175474,896,0,0,0,0,142,13,35.04192352,55.80819537,22.71473942,51840,27309287.41,220.4229746,16.40577826,26.5788004,52.93703689,17.31791349,36.07913187,3.5662848,169.329893,8.380053237,111.2718353,19.33036125,167.8630262,193.8812824,4.818677396,90.26673163,135.1802446,0.696880461,1347.545575,385.4043336,-60.71226926,-53.3580749,-31.76752875,41.80139133,79.26623041,396,6,0.182962848,10,42.53229612,34.45658994,52.8375345,82.32162105,67.09134968,47.72649168,77.53097124,48.14917439,12.13653306,24.07099009,1150.702644,8.656934968,0.005284824,1.040037175,25.54178814,34.27562181,28.25259799,11.52189543,4.209550544,0.71613342,0.065069682,0,0,0,0.159550205,0.182962848,13.23407261,11.48934494,-65.18710115,-74.66303587,-42.10068957,-50.83647422,-68.69878295,2.322334514,12.1328418,31.13340704,-53.80990978,-46.41729801,-50.09857132,-53.92866035,42.73649365,4.349,113.635,28.76,151,129,3711.038,30875.82,30.839,142,5489.337208,0.999221509
Caravan,44.4932885,-101.7991347,10120110,0,2025410.06,44121.2043,4.527476215,122.7846828,0,0,908.3768531,61.33332839,0,0,0,0,977.0128559,0,0,37.69679855,1608.668245,5,45.84175292,47.03441549,48.20485325,50.2429508,52.76217461,53.25955583,48.68777888,41.50660571,12.54505676,0.887441477,0,0,0.386409376,0,0.008774659,37.43683351,38.65617974,40.59792973,8,600.7222079,0,0,71.65828523,0,0.383834415,0.829806269,30.29391541,0,3.124039329,0.001788074,3.312904442,0,48.9078061,52.0557849,0,205.35826,196.1890143,110.616923,164.4879578,139.403356,61.33332839,80.53772699,63.99015264,62.38283337,83.38425745,37.00797618,81.2979415,8.00645586,10.53241881,6.612044434,-40.91749778,39.42727961,21.4866751,1,-3.100506145,54.31983227,-55.71286972,-34.28513214,45,512.2227774,0,53.13378271,0,0,372.3079725,1204.725566,0,0,0,0,0,13,21.85381696,0,0.003576148,46.86264115,0,0,0,-46.52522568,25.73593207,15.26067962,58.76325899,-55.71286972,0,0,36.72917233,0,0,0.386409376,896,0,0,0,0,142,4,45.18297877,81.32097116,31.82867365,51840.53159,304033064.2,205.35826,15.79930213,23.70310687,46.60151111,15.7693369,58.98236184,42.22994495,155.1088703,9.497475117,100.4201024,21.31194652,153.6970174,177.9967715,5.715557138,80.82561667,123.3100752,0.034294525,847.9551016,441.6433235,-49.25211091,-26.86102807,-0.431212152,53.41374409,68.8571461,367,6,0,10,48.10210623,38.28048273,62.19915929,89.71536285,66.53746776,58.01717935,85.1577518,47.82474872,17.80058706,31.10316168,1391.445259,13.30319491,3.549957915,2.229487953,29.07176683,56.07999412,53.52245943,34.07607478,14.58140604,3.533134361,0.421084602,0,0,0,0.943899695,0,18.145534,16.68496347,-62.25420075,-68.56321015,-29.68797572,-40.95590302,-61.0590754,9.229576305,31.45288765,56.55816038,-30.36071218,-26.03553586,-17.18314579,-23.39221639,26.92663147,0.432,13.157,2.901,193,193,210.362,920.204,77.832,2109,1848.599363,0.99747626
Caravan,44.832452,-102.3471446,10120111,0,2124672.788,43532.30415,4.670875907,81.31509878,0,0,603.6913684,26.70094962,0,0,0,0,1045.513558,0,0,30.32089177,1128.122784,8,37.55615827,38.05092024,39.09066371,40.51172975,42.72603326,43.57011735,39.79604522,33.5682529,24.08121942,0.004432435,0,0,0.001837464,0,4.824957855,30.39901413,31.44618222,32.69537135,9,444.2655039,0,0,50.69428996,0,0.841377474,2.281948914,61.92224191,0,2.574952276,0.30216107,6.16767277,0,10.1728183,29.60084276,0,226.5356664,216.8811038,131.2193081,185.5096679,156.6115722,26.70094962,70.93215535,56.9469717,54.05683291,72.69422723,32.09848118,93.27704224,13.30978762,8.819561168,5.413977687,-44.06437529,35.76188103,19.16100927,1,7.421597249,72.66172788,-60.1805683,-33.98095672,59,447.8589857,0,14.30630662,0,0,163.1634511,825.1649545,0,0,0,0,0,13,12.93429422,0,2.29993328,83.39376011,0,0,0,-56.74303007,26.96912091,15.18902503,63.13133252,-60.1805683,0,0,35.28419023,0,0,0.001837464,896,0,0,0,0,142,13,36.67964136,55.61723185,17.97397511,51840,59596634.94,226.5356664,16.5377668,24.17725517,49.98372701,15.35561977,41.52700247,7.719223622,165.7969242,8.091563771,107.4841868,18.75642199,164.0774849,189.7297869,4.548573758,89.59620301,134.1246462,0.37272556,1058.09412,387.0908128,-55.03392764,-45.24595594,-21.70920134,43.25501136,80.39306707,396,6,0.156354642,10,41.9604304,32.97893746,67.71768197,81.94213953,57.36205762,51.3105015,76.84934214,48.20635623,13.8684726,26.84722298,955.2288383,9.927912187,0.114661581,0.162286776,28.20346684,38.63037576,34.79216411,15.16792555,7.394829887,1.468617035,0.036057608,0,0,0,0.194707367,0.156354642,14.54543856,12.24138921,-69.52873579,-74.44327431,-41.96992622,-49.71267353,-69.00269116,3.282619102,15.87983958,38.07132326,-45.49124413,-41.64874493,-35.49974242,-42.15965133,54.8166455,9.83,238.689,55.905,826,780,7788.912,66626.936,226.736,913,4080.37248,0.999210434
Caravan,44.2006474,-105.0402348,10120112,0,2467340.089,35094.12716,4.920093616,68.35508275,0,0,10.13285933,21.91201105,0,0,0,0,1067.405091,0,0,27.28231955,796.033404,8,34.63580018,35.24906765,36.35312673,37.41441849,39.00331985,39.70594569,36.02859795,30.18365477,32.65583396,0,0,0,1.464322352,0.097576639,0,27.84462658,29.07629973,30.14229433,9,378.3487224,0,0,28.18393284,0,0.033673647,0.821547199,72.70463413,0,2.355113431,0,2.41137654,0,0,25.33658115,0,235.7550878,226.2482385,140.7614472,195.7573577,162.9380198,21.91201105,67.6714795,55.15471687,51.26808331,68.90090945,30.29180679,95.13310318,6.981976821,6.95120104,3.864438811,-61.83756344,34.52798787,17.37594858,3,4.439207117,78.91153769,-78.02850636,-48.7133607,59,420.8198628,0,0,0,0,29.19892065,584.405573,0,0,0,0,0,13,10.31277378,0,0,100,0,0,0,-60.58529429,25.74545232,12.82056485,63.7303371,-78.02850636,0,0.051560369,35.65330988,0,1.302912629,0.064821402,896,0,0,0,0,142,13,33.57409912,28.11052059,13.04946169,51840,1658094.994,235.7550878,17.24188322,21.11188853,48.2165551,12.53306916,36.57550695,0.18972567,172.4582442,7.037717968,110.8810368,17.57891159,170.4300411,197.5652057,3.381934552,92.11510477,139.9097769,2.90998127,1392.029358,363.9274882,-55.93345296,-51.76238442,-18.55670236,39.41800313,79.86472447,396,6,1.111565949,10,41.7845919,31.87958024,67.98902171,76.43559832,54.58734031,44.60397237,74.51168618,47.27217502,11.52232949,26.69216883,704.0157831,7.930414169,0,0.103295188,28.156466,34.98029016,31.78242761,12.10948003,3.648478909,0.034086315,0,0,0.000390615,0,0,1.111565949,12.44962085,10.32780545,-72.3495229,-75.79411905,-46.6612077,-55.0887907,-71.23740834,1.152159593,9.811032467,30.16230806,-44.43203144,-51.43086466,-36.67883327,-45.08900816,64.09239447,11.198,280.696,60.085,828,779,9548.053,86461.453,229.07,415,4188.913035,0.999220647
Caravan,44.6661172,-103.441199,10120113,0,2323750.731,38488.43079,4.718666758,38.24635608,0,0,19.30031839,6.668432103,0,0,0,0,1037.870426,0,0,27.3467188,860.6836095,8,34.7113614,35.37959555,36.19177488,37.25070632,39.06472909,40.1986261,36.29729105,30.30129474,22.42263051,0,0,0,0.363718401,0.253693597,0,27.53647231,28.72187515,29.81549576,8,292.311875,0,0,32.63459685,0,1.092055095,0.045298719,86.34929573,0,1.512114128,0,5.368918156,0,0.040000498,18.34133064,0,229.2849479,218.7155356,133.6602536,188.7129602,155.0455616,6.668432103,67.15675947,53.70598793,50.35926657,68.45422751,29.39054396,88.31350861,0.07661263,6.398749986,3.441742592,-67.99906649,33.1811283,16.37666341,3,-1.775609703,72.46348644,-84.82804942,-54.84999224,54,409.534938,0,0,0,0,22.07253075,703.7751161,0,0,0,0,0,13,12.98235612,0,3.468458781,96.53154122,0,0,0,-60.59064887,24.52690589,11.77794821,61.67578215,-84.82804942,0,0,36.27299984,0,0.003639969,0.106384835,896,0,0,0,0,142,13,33.68322579,32.8465946,11.19330008,51840,2036252.201,229.2849479,18.27852311,19.66584735,46.03268793,11.38882587,46.39771832,0.316332689,169.3794106,6.996294304,107.6799094,16.9059657,166.5049219,193.9832345,3.032170942,88.73019455,136.0585528,0.510705586,819.8449584,355.3584486,-57.17296147,-50.8716709,-17.74864447,39.42726254,73.06797511,396,6,0.021625692,10,39.41461805,30.80914878,71.14816197,78.62786411,51.46420776,44.83393881,73.26597815,45.63417253,11.26840847,23.68308451,778.6816795,7.871933118,0,0.082418776,26.43786115,40.45571416,45.91165255,14.82272871,6.145816172,0.884599907,0,0,0,0,0.020520517,0.021625692,12.08176364,9.582767789,-73.48935904,-76.70904055,-46.05283143,-52.74528455,-71.28976632,1.422374811,14.38530358,32.41678325,-48.33851312,-49.50135193,-31.31731429,-42.56546867,76.43222189,10.157,259.305,55.767,828,779,9165.282,81312.792,228.739,555,4786.560371,0.998386585
Caravan,44.4416829,-104.0584436,10120201,0,1925620.914,33666.60203,4.076109424,59.25148894,0,0,542.8559409,5.172371647,0,0.666670787,0,0,1020.462492,0,0.063701096,25.85566671,1591.614459,8,36.15525377,37.21789943,37.60684169,37.98005331,39.50262379,39.61442058,34.91246544,28.18515775,7.052398289,0.030061193,0.031850548,0,0.732816947,0.343933128,0.061323995,26.72521723,28.39354465,30.3416271,8,564.2822859,0,0,53.69031438,0,0.888494259,0.96930766,58.78147439,0,0.095551644,0.16900392,33.97690004,0,21.93233647,30.87927184,0,210.014951,199.7753425,111.1149645,166.8212997,138.23135,5.870022868,64.39109111,50.67515294,45.75339359,64.18701647,26.89843621,76.67906712,-1.238980907,8.003453216,4.600795502,-57.82871193,31.62659412,17.58988353,3,0.975295516,56.9048809,-68.92794967,-41.08161408,54,391.3159452,0,9.341453239,0,0,113.8954547,1305.040114,0,0,0,0,0,13,17.17781421,0.813795967,59.74255728,30.10219351,0,0,0,-61.52706299,25.01984971,13.6641939,59.93823833,-68.92794967,0,0.088601831,37.17793953,0,0,0.35703327,891.0008408,0,0,0,0,142,13,33.57180932,59.99543276,17.64810552,58977.64981,49353960.87,210.014951,17.45852657,22.51416212,48.00005827,14.10364407,60.73927457,5.402202468,166.1011177,6.617690314,104.9654805,15.78690914,163.0003047,191.7768611,3.654087637,83.81419094,127.7421901,0.328171348,846.6173226,340.1939718,-56.40481871,-38.00208398,4.131202773,38.47293701,66.01834881,396,6,0.18929361,12,33.10519026,33.2164622,62.91131166,69.66250198,43.060078,42.3986798,68.54460251,45.42874866,13.64731154,19.70538997,1413.033722,11.80238252,0.383951523,2.24177144,26.02123388,56.40010707,54.22860167,21.44899191,4.669355994,1.138422963,0.033322463,0,0,0,0.0883861,0.18929361,15.40830198,14.51191225,-77.40626134,-79.97510916,-46.16984382,-57.12928943,-68.21639435,2.819440588,16.72699914,48.25039676,-58.50982174,-49.10259311,-16.01956655,-38.91774807,77.93282584,1.905,76.308,15.759,235,229,973.968,6093.529,41.37,480,7592.091155,0.999085798
Caravan,47.3270906,-100.8676682,10120202,0,1931321.204,39686.43821,4.421994189,54.63204285,0,0,239.7648427,6.507702537,0,0.034047929,0,0,1036.553891,0,0,28.34582438,1090.156189,8,37.14261858,38.15977886,38.81715475,40.18542894,42.12761178,42.99079372,38.57835307,31.55901252,20.04285034,0.156463495,0,0,3.792400415,3.489464393,0.173529675,28.83252842,30.47854152,32.06348903,8,287.179325,0,0,46.57587168,0,4.057345676,4.946038219,69.81056695,0,4.360209878,0.014624301,14.15487752,0,34.69005045,22.35168382,0,225.6658958,215.642029,130.1608577,184.3674898,153.5432819,6.541958398,70.2809584,56.46364708,51.49740666,71.01604893,30.06646794,89.78628645,7.75459586,8.087638771,4.59707846,-51.60679377,35.3209834,18.41706431,3,4.835855146,71.65643367,-67.48644194,-39.97127507,54,433.1589493,0,7.420557107,0,0,75.92410894,843.5077106,0,0,0,0,0,13,13.47521947,0,24.25799302,68.32144987,0,0,0,-58.05222659,25.59226316,13.85229994,61.83960894,-67.48644194,0,0,36.02850422,0,0,0.302936021,894.7672204,0,0,0,0,142,13,35.79626102,45.57219935,15.27570922,52710.65898,16825869.57,225.6658958,17.18558256,22.43990585,48.13223408,13.74640204,43.25858908,2.477540728,167.4037673,7.341124243,106.4492686,17.6444056,163.7643051,191.4915406,4.067805125,88.22677965,133.4387153,1.88927855,879.2175565,374.8672598,-53.7477164,-40.31088893,-9.480036795,41.93143927,77.08149293,396,6,0.584353959,10,38.0781418,32.56548272,80.09722485,81.46892503,49.89282616,49.72379578,75.59610538,46.80374014,13.7659855,25.21545272,942.350271,10.34604027,0.139031551,3.959315435,28.44725967,39.14983448,40.36085917,16.38503421,7.606274606,2.246480558,0.022445485,0,0,0.005540462,0.067652178,0.584353959,15.23272338,12.77884886,-73.86660503,-77.12150272,-43.03875701,-50.11780102,-69.20572736,3.047084403,15.13358496,36.99465794,-47.6030827,-43.16723142,-25.3989081,-38.78606799,71.03976443,6.892,154.208,35.823,480,458,3159.167,28375.428,86.072,405,8390.133758,0.999353577
Caravan,45.9991282,-100.4575289,10120203,0,1792556.996,37794.00065,4.288932371,152.6091517,0.038627247,0,684.1833862,53.02769165,0,1.484832438,0,0,959.8314424,0,0,37.09232498,1811.367196,5,49.98453973,51.93632564,53.5411039,55.43430022,57.08282086,56.15573194,49.48241897,40.83927771,10.83572937,0.097243737,0,0,0.424489635,0.424489635,0.878114437,37.94410915,40.23302771,43.47704318,8,547.2296628,0,0,62.98511822,0,2.096359086,7.332601554,33.43751185,0,0,0.00923205,4.752693309,0,75.9741912,60.08551787,0,204.5097379,194.6775503,109.4452224,163.2593999,136.1643672,54.50991266,84.91706351,68.98930723,60.81135745,84.04932924,35.84463811,77.14836282,2.33189423,10.85641185,6.675784915,-47.20353663,43.10088556,23.22717584,3,-3.937627439,53.58284283,-59.62956347,-38.43057037,54,526.5041633,0,58.35094967,0,0,181.0812418,1185.46261,0,0,0,0,0,13,27.10193203,0,0.148870843,41.50017949,0,0,0,-44.37599357,23.93516163,13.78134616,56.26922628,-59.62956347,0,0,38.63609021,0,0,0,893.6239784,0,0,0,0,142,4,47.68942915,68.45781396,30.56882678,56135.14746,53826154.71,204.5097379,17.00773628,22.03673409,44.5531797,14.44671877,74.33555692,8.676871145,154.0529706,9.110091044,97.95972351,20.91310329,153.2917327,178.1849636,5.647591239,79.27903702,122.2912904,0.039401181,1209.181575,453.9349171,-40.12949904,-5.066015762,33.04227342,55.64907917,66.12833457,367,6,0.010770419,4,44.86369332,40.39346825,68.84478005,89.64090629,54.64761411,61.25524317,85.52719121,44.3109709,20.92815295,33.82163329,1454.310101,17.56376624,0.671879,0.011552129,33.44729708,65.60442617,74.16272657,44.7471728,20.280314,5.514034885,0.333000738,0,0,0,1.13551468,0.010770419,22.70692779,21.96933876,-68.93757154,-70.43409623,-29.23475515,-41.1599305,-58.128133,12.37683489,37.8150104,62.29726156,-22.80728287,-21.45026437,12.96436022,-6.622743232,38.07790457,0.931,18.901,4.303,0,0,240.911,819.612,20.612,0,2715.717911,0.999230226
