10249300.0,8378.0,-0.12,-0.37,0.0
10258000.0,8401.0,0.07,0.29,0.33
10258500.0,8401.0,0.06,0.28,0.38
10259000.0,8401.0,-0.06,0.31,0.43
10259200.0,8401.0,0.24,0.29,0.31
10263500.0,8401.0,0.22,0.12,0.27
10310500.0,8401.0,0.04,-0.09,0.37
10316500.0,8401.0,0.6,0.7,0.75
10329500.0,8401.0,0.01,0.19,0.34
10336645.0,8401.0,0.7,0.64,0.65
10336660.0,8401.0,0.66,0.69,0.7
10336740.0,4290.0,-1.24,-4.36,0.61
10343500.0,8401.0,0.41,0.52,0.61
10348850.0,6324.0,0.31,0.23,0.45
10396000.0,8401.0,-0.25,-0.22,0.34
11098000.0,8401.0,0.18,0.42,0.49
11124500.0,8401.0,0.71,0.7,0.7
11141280.0,8401.0,0.46,0.65,0.68
11143000.0,8401.0,0.77,0.76,0.76
11148900.0,8401.0,0.79,0.63,0.64
11151300.0,8300.0,-0.04,0.21,0.31
11162500.0,8401.0,0.8,0.72,0.72
11176400.0,8401.0,0.72,0.68,0.68
11180500.0,8401.0,0.65,0.63,0.65
11180960.0,8401.0,0.7,0.45,0.53
11224500.0,8401.0,0.22,0.25,0.26
11230500.0,8401.0,0.45,0.56,0.65
11237500.0,8309.0,0.37,0.5,0.58
11253310.0,8401.0,-0.19,0.15,0.21
11264500.0,8401.0,0.61,0.77,0.83
11266500.0,8401.0,0.47,0.65,0.77
11274500.0,8401.0,-0.09,0.2,0.38
11274630.0,8400.0,-0.07,0.22,0.35
11284400.0,8401.0,0.75,0.69,0.69
11299600.0,8401.0,0.77,0.59,0.61
11381500.0,8401.0,0.69,0.71,0.74
11383500.0,8401.0,0.86,0.81,0.82
11447650.0,5752.0,0.02,-0.32,0.12
11447890.0,8224.0,0.52,0.11,0.3
11451100.0,8401.0,0.8,0.81,0.81
11455350.0,4159.0,0.07,0.23,0.48
11455385.0,1430.0,0.44,0.51,0.57
11468500.0,8401.0,0.84,0.89,0.9
11473900.0,8401.0,0.77,0.72,0.72
11475560.0,8401.0,0.83,0.83,0.83
11476600.0,7916.0,0.83,0.77,0.77
11478500.0,8401.0,0.89,0.86,0.86
11480390.0,8401.0,0.82,0.77,0.77
11481200.0,8401.0,0.83,0.83,0.84
11482500.0,8401.0,0.87,0.8,0.81
11522500.0,8401.0,0.71,0.7,0.72
11523200.0,8401.0,0.64,0.73,0.77
11528700.0,8401.0,0.78,0.64,0.65
11532500.0,8401.0,0.89,0.82,0.82
12010000.0,1368.0,0.88,0.9,0.9
12013500.0,8401.0,0.89,0.89,0.89
12020000.0,8401.0,0.77,0.73,0.73
12025000.0,8401.0,0.89,0.91,0.91
12025700.0,8401.0,0.85,0.85,0.85
12035000.0,8401.0,0.89,0.89,0.89
12040500.0,8401.0,0.89,0.85,0.85
12041200.0,8401.0,0.88,0.83,0.83
12043000.0,8401.0,0.88,0.86,0.86
12048000.0,8401.0,0.73,0.7,0.71
12054000.0,8401.0,0.88,0.81,0.81
12056500.0,8401.0,0.84,0.77,0.78
12073500.0,8401.0,0.8,0.84,0.86
12082500.0,8401.0,0.88,0.84,0.84
12092000.0,8401.0,0.8,0.77,0.77
12095000.0,8401.0,0.9,0.86,0.86
12114500.0,8401.0,0.87,0.87,0.87
12115000.0,8401.0,0.89,0.89,0.89
12117000.0,8401.0,0.91,0.88,0.88
12141300.0,8401.0,0.89,0.9,0.9
12143600.0,8401.0,0.87,0.88,0.88
12144000.0,8401.0,0.87,0.85,0.87
12145500.0,8401.0,0.89,0.9,0.9
12147500.0,6117.0,0.82,0.85,0.89
12147600.0,8401.0,0.8,0.83,0.84
12167000.0,8401.0,0.85,0.81,0.81
12175500.0,8401.0,0.88,0.86,0.86
12178100.0,8309.0,0.84,0.82,0.82
12186000.0,8401.0,0.81,0.77,0.77
12189500.0,8401.0,0.86,0.82,0.82
12212050.0,8401.0,0.91,0.83,0.84
12213100.0,8401.0,0.91,0.86,0.86
12358500.0,8401.0,0.73,0.85,0.89
12374250.0,7583.0,0.09,0.22,0.43
12375900.0,7583.0,0.72,0.77,0.8
12377150.0,8401.0,0.77,0.87,0.9
12381400.0,8400.0,0.71,0.79,0.83
12383500.0,3925.0,0.53,0.33,0.56
12388400.0,3925.0,0.14,0.28,0.51
12390700.0,8401.0,0.56,0.71,0.8
12411000.0,8401.0,0.66,0.75,0.79
12414500.0,8401.0,0.8,0.82,0.83
12447390.0,8401.0,0.6,0.72,0.78
12451000.0,8401.0,0.83,0.88,0.89
12488500.0,8401.0,0.72,0.8,0.83
12500450.0,8401.0,0.33,0.05,0.41
12507573.0,312.0,0.11,-0.09,0.46
13018300.0,8401.0,0.46,0.58,0.7
13023000.0,8401.0,0.5,0.62,0.78
13083000.0,8400.0,0.35,-0.61,0.36
13161500.0,8400.0,-0.12,0.08,0.43
13235000.0,8401.0,0.52,0.63,0.75
13240000.0,7398.0,0.66,0.78,0.82
13310700.0,8401.0,0.79,0.79,0.8
13313000.0,8401.0,0.64,0.75,0.79
13331500.0,8401.0,0.57,0.74,0.83
13337000.0,8400.0,0.65,0.81,0.87
13338500.0,8401.0,0.56,0.7,0.79
13340000.0,8401.0,0.69,0.82,0.87
13340600.0,8400.0,0.71,0.81,0.85
14020000.0,8401.0,0.69,0.78,0.82
14092750.0,8401.0,0.77,0.72,0.74
14096850.0,8401.0,0.75,0.51,0.62
14137000.0,8401.0,0.89,0.87,0.88
14138800.0,8401.0,0.82,0.86,0.88
14138870.0,8401.0,0.76,0.84,0.9
14138900.0,8401.0,0.81,0.87,0.88
14139800.0,8401.0,0.9,0.89,0.89
14141500.0,8401.0,0.91,0.88,0.88
14154500.0,8401.0,0.91,0.9,0.9
14158500.0,8401.0,0.76,0.77,0.79
14158790.0,8401.0,0.84,0.86,0.86
14166500.0,8401.0,0.84,0.9,0.91
14182500.0,8401.0,0.87,0.81,0.81
14185000.0,8401.0,0.9,0.89,0.89
14185900.0,8401.0,0.91,0.9,0.9
14187000.0,8401.0,0.92,0.91,0.91
14216500.0,8401.0,0.9,0.82,0.83
14222500.0,8401.0,0.92,0.92,0.92
14236200.0,8401.0,0.87,0.86,0.86
14301000.0,8400.0,0.93,0.93,0.93
14303200.0,8395.0,0.86,0.83,0.83
14305500.0,8401.0,0.86,0.87,0.88
14306340.0,8401.0,0.86,0.86,0.86
14306500.0,8401.0,0.89,0.9,0.91
14308990.0,8400.0,0.71,0.79,0.81
14309500.0,8401.0,0.85,0.8,0.8
14316700.0,8401.0,0.8,0.87,0.89
14325000.0,8401.0,0.87,0.83,0.83
14362250.0,8401.0,0.33,0.57,0.63
14400000.0,8401.0,0.9,0.87,0.87
110588332.0,558.0,-5.68,-52.25,0.21
164579522.0,647.0,0.61,0.43,0.47
167300055.0,1089.0,0.3,0.39,0.44
375350097262800.0,8401.0,0.59,0.62,0.65
